costh3_lab bin centers    value    Error 
 9.999984e-01   7.154803e+04   1.016290e+04
 9.999984e-01   7.687938e+04   1.078519e+04
 9.999984e-01   8.422351e+04   1.189885e+04
 9.999984e-01   4.240691e+04   5.745253e+04
 9.999984e-01   6.232236e+04   1.274468e+04
 9.999984e-01   7.326598e+04   1.681969e+04
 9.999984e-01   9.379394e+04   1.456754e+04
 9.999984e-01   8.594322e+04   8.887036e+03
 9.999984e-01   7.917596e+04   1.341044e+04
 9.999984e-01   6.690075e+04   1.008246e+04
 9.999984e-01   7.923032e+04   1.114011e+04
 9.999984e-01   8.022075e+04   1.364878e+04
 9.999984e-01   7.613274e+04   7.518478e+03
 9.999984e-01   1.403625e+05   4.507166e+04
 9.999984e-01   6.619090e+04   1.733353e+04
 9.999984e-01   1.309059e+04   4.400869e+04
 9.999985e-01   1.091046e+05   4.160974e+04
 9.999985e-01   9.200121e+04   1.168676e+04
 9.999985e-01   7.845762e+04   1.458245e+04
 9.999985e-01   5.223092e+04   2.164647e+04
 9.999985e-01   8.444705e+04   1.117471e+04
 9.999985e-01   8.030070e+04   1.349926e+04
 9.999985e-01   5.449484e+04   1.575636e+04
 9.999985e-01   8.791030e+04   1.034635e+04
 9.999985e-01   1.001336e+05   2.827832e+04
 9.999985e-01   7.705387e+04   7.282103e+03
 9.999985e-01   6.961340e+04   1.879743e+04
 9.999985e-01   8.431611e+04   6.659150e+03
 9.999985e-01   8.407266e+04   1.218774e+04
 9.999985e-01   1.064049e+05   2.521134e+04
 9.999985e-01   4.071731e+04   2.207704e+04
 9.999985e-01   8.796758e+04   1.269505e+04
 9.999985e-01   4.676348e+04   1.196833e+04
 9.999985e-01   7.808970e+04   2.195317e+04
 9.999985e-01   9.359775e+04   1.997667e+04
 9.999985e-01   6.709844e+04   3.485038e+04
 9.999985e-01   5.732615e+04   2.239428e+04
 9.999985e-01   8.966830e+04   1.199795e+04
 9.999985e-01   4.687675e+04   2.056807e+04
 9.999985e-01   6.140161e+04   3.155809e+04
 9.999985e-01   7.888744e+04   1.569161e+04
 9.999985e-01   8.954509e+04   1.708721e+04
 9.999985e-01   6.834032e+04   8.967736e+03
 9.999985e-01   1.577287e+04   4.348237e+04
 9.999985e-01   1.914444e+05   5.624860e+04
 9.999985e-01   4.919441e+04   3.249656e+04
 9.999985e-01   6.225288e+04   1.046898e+04
 9.999985e-01   7.948373e+04   3.029528e+04
 9.999985e-01   7.988634e+04   1.992673e+04
 9.999985e-01   6.906946e+04   1.450177e+04
 9.999985e-01   1.025560e+05   1.994697e+04
 9.999985e-01   7.243343e+04   1.028497e+04
 9.999985e-01   1.273628e+05   2.388638e+04
 9.999985e-01   8.254185e+04   1.291703e+04
 9.999985e-01   8.391829e+04   9.832307e+03
 9.999985e-01   7.444994e+04   8.374288e+03
 9.999985e-01   5.294909e+04   1.445509e+04
 9.999985e-01   9.982546e+04   1.633867e+04
 9.999985e-01   6.257896e+04   1.077379e+04
 9.999985e-01   1.058835e+05   2.100746e+04
 9.999985e-01   6.847927e+04   1.947327e+04
 9.999985e-01   1.181819e+05   2.318806e+04
 9.999985e-01   6.434035e+04   2.731470e+04
 9.999985e-01   8.940061e+04   1.015825e+04
 9.999985e-01   8.844242e+04   1.313579e+04
 9.999985e-01   8.902075e+04   9.912249e+03
 9.999986e-01   8.083788e+04   8.623471e+03
 9.999986e-01   6.684868e+04   6.713742e+03
 9.999986e-01   9.201711e+04   8.883929e+03
 9.999986e-01   1.086805e+05   2.245740e+04
 9.999986e-01   5.687760e+04   2.016802e+04
 9.999986e-01   9.445106e+04   1.785284e+04
 9.999986e-01   7.393470e+04   1.517567e+04
 9.999986e-01   6.138876e+04   1.446600e+04
 9.999986e-01   9.432165e+04   1.270504e+04
 9.999986e-01   7.920782e+04   5.039741e+04
 9.999986e-01   9.991901e+04   8.148089e+03
 9.999986e-01   9.147425e+04   2.200809e+04
 9.999986e-01   2.802973e+04   2.673258e+04
 9.999986e-01   1.135632e+05   1.456901e+04
 9.999986e-01   9.865730e+04   1.155807e+04
 9.999986e-01   8.591576e+04   1.041773e+04
 9.999986e-01   9.482126e+04   9.738201e+03
 9.999986e-01   7.972996e+04   4.922324e+03
 9.999986e-01   9.476611e+04   6.688997e+03
 9.999986e-01   1.172355e+05   1.592346e+04
 9.999986e-01   9.281633e+04   1.379527e+04
 9.999986e-01   7.895831e+04   1.008196e+04
 9.999986e-01   9.201143e+04   1.833660e+04
 9.999986e-01   7.250163e+04   1.057190e+04
 9.999986e-01   1.070093e+05   8.281459e+03
 9.999986e-01   6.894561e+04   2.648238e+04
 9.999986e-01   7.638211e+04   1.149921e+04
 9.999986e-01   1.064424e+05   1.176928e+04
 9.999986e-01   7.263235e+04   8.210974e+03
 9.999986e-01   8.801628e+04   2.367741e+04
 9.999986e-01   1.016466e+05   3.382314e+04
 9.999986e-01   7.524783e+04   1.197873e+04
 9.999986e-01   1.085408e+05   1.838951e+04
 9.999986e-01   7.796422e+04   1.121074e+04
 9.999986e-01   8.246667e+04   1.249338e+04
 9.999986e-01   1.170307e+05   2.027306e+04
 9.999986e-01   7.041574e+04   1.247630e+04
 9.999986e-01   4.680428e+04   1.918875e+04
 9.999986e-01   9.223139e+04   1.321481e+04
 9.999986e-01   1.033178e+05   1.349487e+04
 9.999986e-01   8.049705e+04   2.005637e+04
 9.999986e-01   1.219147e+05   2.151977e+04
 9.999986e-01   1.493533e+05   2.769725e+04
 9.999986e-01   9.303693e+04   2.687795e+04
 9.999986e-01   1.170402e+05   1.149229e+04
 9.999986e-01   1.033372e+05   1.320061e+04
 9.999986e-01   8.059990e+04   1.236998e+04
 9.999986e-01   1.613372e+05   2.743726e+04
 9.999986e-01   3.446253e+04   1.987087e+04
 9.999986e-01   9.838928e+04   1.163354e+04
 9.999987e-01   1.325546e+05   2.298214e+04
 9.999987e-01   9.117712e+04   1.595151e+04
 9.999987e-01   1.142610e+05   1.908352e+04
 9.999987e-01   1.023977e+05   1.313361e+04
 9.999987e-01   7.913881e+04   2.972330e+04
 9.999987e-01   1.278322e+05   1.270209e+04
 9.999987e-01   6.543262e+04   1.194196e+05
 9.999987e-01   9.898873e+04   1.213833e+04
 9.999987e-01   9.918738e+04   1.630461e+04
 9.999987e-01   1.245676e+05   1.197637e+04
 9.999987e-01   9.634466e+04   1.005854e+04
 9.999987e-01   9.748979e+04   1.280510e+04
 9.999987e-01   1.057021e+05   2.107487e+04
 9.999987e-01   8.155252e+04   1.886686e+04
 9.999987e-01   1.285345e+05   1.321575e+04
 9.999987e-01   7.132860e+04   2.351853e+04
 9.999987e-01   1.125755e+05   1.061315e+04
 9.999987e-01   1.037313e+05   1.749231e+04
 9.999987e-01   8.963444e+04   1.248441e+04
 9.999987e-01   1.108497e+05   1.774859e+04
 9.999987e-01   1.313438e+05   1.768164e+04
 9.999987e-01   9.303501e+04   1.629730e+04
 9.999987e-01   1.213805e+05   7.315283e+03
 9.999987e-01   1.002940e+05   9.626958e+03
 9.999987e-01   1.309720e+05   2.215016e+04
 9.999987e-01   9.483664e+04   1.568005e+04
 9.999987e-01   1.405326e+05   2.569169e+04
 9.999987e-01   1.205940e+05   1.891738e+04
 9.999987e-01   1.015549e+05   2.113204e+04
 9.999987e-01   1.051663e+05   1.208943e+04
 9.999987e-01   1.185320e+05   1.023085e+04
 9.999987e-01   7.277302e+04   2.076512e+04
 9.999987e-01   1.066557e+05   1.108014e+04
 9.999987e-01   1.189582e+05   1.306509e+04
 9.999987e-01   1.441857e+05   1.420106e+04
 9.999987e-01   1.016851e+05   9.675649e+03
 9.999987e-01   1.337006e+05   1.382092e+04
 9.999987e-01   1.307473e+05   2.184447e+04
 9.999987e-01   7.510720e+04   1.982637e+04
 9.999987e-01   1.401836e+05   2.139728e+04
 9.999987e-01   1.046170e+05   1.502174e+04
 9.999987e-01   1.109732e+05   1.407928e+04
 9.999987e-01   1.334982e+05   1.392259e+04
 9.999987e-01   9.157300e+04   1.458301e+04
 9.999987e-01   1.079113e+05   8.911610e+03
 9.999987e-01   1.140246e+05   9.926766e+03
 9.999987e-01   1.227738e+05   8.252217e+03
 9.999987e-01   1.220764e+05   1.206637e+04
 9.999987e-01   1.255343e+05   7.775772e+03
 9.999987e-01   1.100109e+05   9.108126e+03
 9.999988e-01   1.274612e+05   9.836225e+03
 9.999988e-01   1.147433e+05   1.858969e+04
 9.999988e-01   1.182329e+05   1.659472e+04
 9.999988e-01   1.176489e+05   2.544919e+04
 9.999988e-01   1.308240e+05   1.712749e+04
 9.999988e-01   1.412593e+05   1.547856e+04
 9.999988e-01   1.137082e+05   1.362103e+04
 9.999988e-01   1.418226e+05   1.157429e+04
 9.999988e-01   1.140251e+05   1.378921e+04
 9.999988e-01   1.201123e+05   2.489616e+04
 9.999988e-01   1.038724e+05   1.888537e+04
 9.999988e-01   1.048203e+05   2.109253e+04
 9.999988e-01   1.175547e+05   7.067085e+03
 9.999988e-01   1.139194e+05   1.114479e+04
 9.999988e-01   1.617760e+05   1.870332e+04
 9.999988e-01   1.119583e+05   1.022371e+04
 9.999988e-01   1.157009e+05   9.483348e+03
 9.999988e-01   1.009222e+05   1.210381e+04
 9.999988e-01   1.151916e+05   7.545861e+03
 9.999988e-01   1.249183e+05   9.521248e+03
 9.999988e-01   1.289440e+05   1.167482e+04
 9.999988e-01   1.181498e+05   1.466643e+04
 9.999988e-01   1.241120e+05   1.451044e+04
 9.999988e-01   1.417951e+05   1.789910e+04
 9.999988e-01   1.062200e+05   1.429178e+04
 9.999988e-01   9.526056e+04   2.034070e+04
 9.999988e-01   1.326803e+05   1.801181e+04
 9.999988e-01   1.285596e+05   9.333282e+03
 9.999988e-01   1.524001e+05   1.123464e+04
 9.999988e-01   1.221574e+05   8.625438e+03
 9.999988e-01   1.362391e+05   3.912466e+04
 9.999988e-01   1.515963e+05   2.549404e+04
 9.999988e-01   8.649705e+04   1.482206e+04
 9.999988e-01   1.307792e+05   7.038654e+03
 9.999988e-01   1.347490e+05   7.982710e+03
 9.999988e-01   1.356075e+05   9.508043e+03
 9.999988e-01   1.461935e+05   1.528327e+04
 9.999988e-01   1.266881e+05   1.616286e+04
 9.999988e-01   1.420951e+05   1.040674e+04
 9.999988e-01   1.176564e+05   5.021323e+03
 9.999988e-01   1.343161e+05   6.772997e+03
 9.999988e-01   1.000009e+05   2.174271e+04
 9.999988e-01   1.400814e+05   1.251624e+04
 9.999988e-01   1.470981e+05   9.141138e+03
 9.999988e-01   1.348269e+05   1.466946e+04
 9.999988e-01   1.228924e+05   1.135954e+04
 9.999988e-01   1.450157e+05   5.987789e+03
 9.999988e-01   1.290233e+05   1.402100e+04
 9.999988e-01   1.278533e+05   8.649108e+03
 9.999988e-01   1.412559e+05   9.238236e+03
 9.999989e-01   1.230711e+05   1.404052e+04
 9.999989e-01   1.305888e+05   1.334731e+04
 9.999989e-01   1.452564e+05   2.281030e+04
 9.999989e-01   1.434865e+05   1.384055e+04
 9.999989e-01   1.662629e+05   2.209137e+04
 9.999989e-01   1.529753e+05   1.133759e+04
 9.999989e-01   1.178068e+05   1.286327e+04
 9.999989e-01   1.282571e+05   7.274248e+03
 9.999989e-01   1.369380e+05   9.074912e+03
 9.999989e-01   1.227035e+05   1.270359e+04
 9.999989e-01   1.428843e+05   1.005516e+04
 9.999989e-01   1.329470e+05   1.437323e+04
 9.999989e-01   1.421936e+05   9.110140e+03
 9.999989e-01   1.163076e+05   1.369719e+04
 9.999989e-01   1.359959e+05   5.698451e+03
 9.999989e-01   1.432503e+05   1.703294e+04
 9.999989e-01   1.373410e+05   6.417295e+03
 9.999989e-01   1.490886e+05   1.346078e+04
 9.999989e-01   1.658690e+05   1.494322e+04
 9.999989e-01   1.705228e+05   2.002172e+04
 9.999989e-01   1.487591e+05   8.406490e+03
 9.999989e-01   1.573906e+05   6.132833e+03
 9.999989e-01   1.419938e+05   8.020005e+03
 9.999989e-01   1.673332e+05   7.462452e+03
 9.999989e-01   1.559733e+05   7.566273e+03
 9.999989e-01   1.564815e+05   9.546793e+03
 9.999989e-01   1.340218e+05   8.407289e+03
 9.999989e-01   1.505735e+05   1.124671e+04
 9.999989e-01   1.420090e+05   9.108238e+03
 9.999989e-01   1.719989e+05   1.818819e+04
 9.999989e-01   1.284827e+05   2.393956e+04
 9.999989e-01   1.458948e+05   1.025763e+04
 9.999989e-01   1.663866e+05   1.256112e+04
 9.999989e-01   1.447066e+05   1.016667e+04
 9.999989e-01   1.538049e+05   8.427437e+03
 9.999989e-01   1.590144e+05   1.193561e+04
 9.999989e-01   1.625572e+05   7.730132e+03
 9.999989e-01   1.531107e+05   1.639020e+04
 9.999989e-01   1.529758e+05   1.007436e+04
 9.999989e-01   1.509352e+05   8.337187e+03
 9.999989e-01   1.614731e+05   5.704682e+03
 9.999989e-01   1.739458e+05   1.888185e+04
 9.999989e-01   1.496175e+05   9.825056e+03
 9.999989e-01   1.621077e+05   1.105261e+04
 9.999989e-01   1.584592e+05   9.684377e+03
 9.999989e-01   1.491177e+05   1.549750e+04
 9.999989e-01   1.674919e+05   1.843830e+04
 9.999989e-01   1.552857e+05   8.211216e+03
 9.999989e-01   1.607690e+05   1.371873e+04
 9.999989e-01   1.640552e+05   1.006046e+04
 9.999990e-01   1.768514e+05   1.052506e+04
 9.999990e-01   1.613234e+05   8.886751e+03
 9.999990e-01   1.674178e+05   6.584240e+03
 9.999990e-01   1.910143e+05   1.371893e+04
 9.999990e-01   1.459074e+05   1.071247e+04
 9.999990e-01   1.799826e+05   9.694814e+03
 9.999990e-01   1.676783e+05   1.023890e+04
 9.999990e-01   1.737384e+05   6.845952e+03
 9.999990e-01   1.685699e+05   7.422117e+03
 9.999990e-01   1.360453e+05   1.171682e+04
 9.999990e-01   1.782769e+05   1.205181e+04
 9.999990e-01   1.825355e+05   1.026306e+04
 9.999990e-01   1.558388e+05   1.549912e+04
 9.999990e-01   1.926087e+05   1.381480e+04
 9.999990e-01   1.746804e+05   7.227080e+03
 9.999990e-01   1.911490e+05   1.018832e+04
 9.999990e-01   1.865941e+05   1.213835e+04
 9.999990e-01   1.673882e+05   1.109207e+04
 9.999990e-01   1.847317e+05   1.436668e+04
 9.999990e-01   1.672095e+05   1.534772e+04
 9.999990e-01   1.770774e+05   1.135385e+04
 9.999990e-01   1.997968e+05   2.067579e+04
 9.999990e-01   1.614501e+05   2.305326e+04
 9.999990e-01   1.968548e+05   1.591385e+04
 9.999990e-01   1.791879e+05   1.382406e+04
 inf   3.196801e+00   3.691727e-04
