costh3_lab bin centers    value    Error 
 9.999988e-01   8.359959e+06   3.764720e+04
 9.999988e-01   8.423326e+06   3.716084e+04
 9.999988e-01   8.460457e+06   3.306846e+04
 9.999988e-01   8.509778e+06   3.746106e+04
 9.999988e-01   8.517740e+06   3.370033e+04
 9.999988e-01   8.574428e+06   4.058962e+04
 9.999988e-01   8.631323e+06   4.266319e+04
 9.999988e-01   8.655447e+06   3.172944e+04
 9.999988e-01   8.642557e+06   3.196342e+04
 9.999988e-01   8.690264e+06   4.126430e+04
 9.999988e-01   8.766518e+06   4.036038e+04
 9.999988e-01   8.753699e+06   4.327224e+04
 9.999988e-01   8.832670e+06   4.025348e+04
 9.999988e-01   8.775477e+06   4.321492e+04
 9.999988e-01   8.806214e+06   4.271682e+04
 9.999988e-01   8.896849e+06   3.597019e+04
 9.999988e-01   8.966038e+06   4.248736e+04
 9.999988e-01   8.923253e+06   3.783187e+04
 9.999988e-01   8.935309e+06   4.166623e+04
 9.999988e-01   9.024450e+06   4.128530e+04
 9.999988e-01   9.014490e+06   3.352100e+04
 9.999989e-01   9.136395e+06   3.349068e+04
 9.999989e-01   9.042342e+06   3.943023e+04
 9.999989e-01   9.163051e+06   3.939665e+04
 9.999989e-01   9.164757e+06   3.481607e+04
 9.999989e-01   9.116008e+06   3.150233e+04
 9.999989e-01   9.200480e+06   4.232421e+04
 9.999989e-01   9.300044e+06   3.972135e+04
 9.999989e-01   9.288353e+06   3.924939e+04
 9.999989e-01   9.332096e+06   3.811339e+04
 9.999989e-01   9.393135e+06   3.000714e+04
 9.999989e-01   9.411047e+06   4.762815e+04
 9.999989e-01   9.433486e+06   3.975171e+04
 9.999989e-01   9.497482e+06   4.252166e+04
 9.999989e-01   9.518009e+06   4.333598e+04
 9.999989e-01   9.628166e+06   3.854975e+04
 9.999989e-01   9.524777e+06   3.066573e+04
 9.999989e-01   9.626571e+06   3.647704e+04
 9.999989e-01   9.572899e+06   3.876769e+04
 9.999989e-01   9.723967e+06   4.141118e+04
 9.999989e-01   9.659202e+06   4.866996e+04
 9.999989e-01   9.824677e+06   2.758587e+04
 9.999989e-01   9.867231e+06   3.898394e+04
 9.999989e-01   9.833278e+06   3.812099e+04
 9.999989e-01   9.926226e+06   4.316153e+04
 9.999989e-01   9.948976e+06   2.591557e+04
 9.999989e-01   9.900184e+06   4.135637e+04
 9.999989e-01   9.973246e+06   5.024043e+04
 9.999989e-01   1.002586e+07   4.174791e+04
 9.999989e-01   1.005597e+07   3.159355e+04
 9.999989e-01   1.001978e+07   4.476346e+04
 9.999989e-01   1.025555e+07   5.057108e+04
 9.999989e-01   1.021273e+07   3.705889e+04
 9.999989e-01   1.025832e+07   4.166659e+04
 9.999989e-01   1.024094e+07   4.916219e+04
 9.999989e-01   1.028799e+07   4.041353e+04
 9.999989e-01   1.025672e+07   3.374571e+04
 9.999989e-01   1.044891e+07   4.274030e+04
 9.999989e-01   1.043713e+07   4.439560e+04
 9.999989e-01   1.050097e+07   3.497627e+04
 9.999989e-01   1.052097e+07   4.184710e+04
 9.999989e-01   1.044406e+07   4.565191e+04
 9.999989e-01   1.055913e+07   4.671294e+04
 9.999989e-01   1.064649e+07   2.926759e+04
 9.999989e-01   1.062740e+07   4.526566e+04
