cos_theta,num,num_err,ana,diff,rel_diff_percent
9.999987510000000190e-01,7.628224604886387475e+06,2.648474682171384848e+04,7.771819904900643043e+06,-1.435953000142555684e+05,-1.847640601189295406e+00
9.999987529999999625e-01,7.625241163250253536e+06,3.355336173891134968e+04,7.797891274954513647e+06,-1.726501117042601109e+05,-2.214061540698606390e+00
9.999987550000000169e-01,7.649812967818753794e+06,4.082516702038842050e+04,7.824090399010304362e+06,-1.742774311915505677e+05,-2.227446543991816519e+00
9.999987569999999604e-01,7.727180651327472180e+06,3.570176810772727185e+04,7.850418100647252053e+06,-1.232374493197798729e+05,-1.569820202437615109e+00
9.999987590000000148e-01,7.740929542086213827e+06,3.665207162275505107e+04,7.876875217388321646e+06,-1.359456753021078184e+05,-1.725883317308438247e+00
9.999987609999999583e-01,7.732769077210253105e+06,3.764496524569192115e+04,7.903462592095423490e+06,-1.706935148851703852e+05,-2.159730787565034671e+00
9.999987630000000127e-01,7.773755803274795413e+06,4.066532855039062269e+04,7.930181074481653050e+06,-1.564252712068576366e+05,-1.972530888483932765e+00
9.999987649999999562e-01,7.839745321474345401e+06,4.108423238445244351e+04,7.957031521178146824e+06,-1.172861997038014233e+05,-1.473994408488099150e+00
9.999987670000000106e-01,7.796052688237319700e+06,3.714175286866296665e+04,7.984014795801667497e+06,-1.879621075643477961e+05,-2.354230451366225108e+00
9.999987689999999541e-01,7.865678313854984008e+06,3.583886063650822325e+04,8.011131767518710345e+06,-1.454534536637263373e+05,-1.815641758053090582e+00
9.999987710000000085e-01,7.941609714938945137e+06,5.255293007704104821e+04,8.038383318635906093e+06,-9.677360369696095586e+04,-1.203893865979299926e+00
9.999987729999999519e-01,7.924273281672063284e+06,3.240382354396982919e+04,8.065770329627473839e+06,-1.414970479554105550e+05,-1.754290565845379568e+00
9.999987750000000064e-01,7.901526452293418348e+06,3.430949438786429528e+04,8.093293694248399697e+06,-1.917672419549813494e+05,-2.369458581384030982e+00
9.999987769999999498e-01,7.961528998957511969e+06,3.741597560151189828e+04,8.120954312084817328e+06,-1.594253131273053586e+05,-1.963135205551693074e+00
9.999987790000000043e-01,7.983330083999468014e+06,2.538972072904231027e+04,8.148753091672680341e+06,-1.654230076732123271e+05,-2.030040741352935552e+00
9.999987809999999477e-01,7.992168563623042777e+06,3.433425728530909691e+04,8.176690941310605966e+06,-1.845223776875631884e+05,-2.256687687134068199e+00
9.999987830000000022e-01,8.012739973815919831e+06,4.496318369452365005e+04,8.204768792304167524e+06,-1.920288184882476926e+05,-2.340453745245875794e+00
9.999987849999999456e-01,8.012187457850756124e+06,4.238532928004534187e+04,8.232987568121463060e+06,-2.208001102707069367e+05,-2.681895344111242530e+00
9.999987870000000001e-01,8.142729907375728711e+06,4.168650375263646129e+04,8.261348207677610219e+06,-1.186183003018815070e+05,-1.435822547603605948e+00
9.999987890000000545e-01,8.169572123739238828e+06,3.537471941464021802e+04,8.289851657701525837e+06,-1.202795339622870088e+05,-1.450925045812413883e+00
9.999987909999999980e-01,8.184932085810935125e+06,4.068746041257958132e+04,8.318498868046217598e+06,-1.335667822352824733e+05,-1.605659679156193453e+00
9.999987930000000524e-01,8.153989964819109999e+06,5.350153288488264661e+04,8.347290801230804063e+06,-1.933008364116940647e+05,-2.315731427293655109e+00
9.999987949999999959e-01,8.120911842436747625e+06,3.232735094104288510e+04,8.376228424613458104e+06,-2.553165821767104790e+05,-3.048109115869684693e+00
9.999987970000000503e-01,8.331392820041403174e+06,5.651265148275499814e+04,8.405312720071613789e+06,-7.391990003021061420e+04,-8.794425917514323565e-01
9.999987989999999938e-01,8.317670843901488930e+06,3.845268763961653167e+04,8.434544666408216581e+06,-1.168738225067276508e+05,-1.385656572217755844e+00
9.999988010000000482e-01,8.411488247843177989e+06,3.097361870676829130e+04,8.463925263595575467e+06,-5.243701575239747763e+04,-6.195354297129227472e-01
9.999988029999999917e-01,8.316391360275902785e+06,3.106425002729935295e+04,8.493455506976904348e+06,-1.770641467010015622e+05,-2.084712712694534620e+00
9.999988050000000461e-01,8.331583526231654920e+06,5.059061167154589202e+04,8.523136413363629952e+06,-1.915528871319750324e+05,-2.247445985161456328e+00
9.999988069999999896e-01,8.372514100743710063e+06,3.996413593717080221e+04,8.552968996629854664e+06,-1.804548958861446008e+05,-2.109850929627473892e+00
9.999988090000000440e-01,8.439336581594109535e+06,4.920040568751451065e+04,8.582954285802399740e+06,-1.436177042082902044e+05,-1.673289865307301172e+00
9.999988109999999875e-01,8.451076856112774462e+06,4.971474250736305112e+04,8.613093315284775570e+06,-1.620164591720011085e+05,-1.881048460075163353e+00
9.999988130000000419e-01,8.453357982392741367e+06,3.712298510477421951e+04,8.643387134943768382e+06,-1.900291525510270149e+05,-2.198549591545783333e+00
9.999988149999999854e-01,8.452536947108430788e+06,3.794228727413186425e+04,8.673836791788937524e+06,-2.212998446805067360e+05,-2.551348958859815941e+00
9.999988170000000398e-01,8.547908156810138375e+06,4.505838001514216739e+04,8.704443355229714885e+06,-1.565351984195765108e+05,-1.798336688876591261e+00
9.999988189999999832e-01,8.549342635630827397e+06,4.202790596202608140e+04,8.735207891913693398e+06,-1.858652562828660011e+05,-2.127771411770567056e+00
9.999988210000000377e-01,8.589768569117924199e+06,5.026800284481767449e+04,8.766131484383916482e+06,-1.763629152659922838e+05,-2.011867099873725806e+00
9.999988229999999811e-01,8.568396542206408456e+06,4.948312560359461349e+04,8.797215222726009786e+06,-2.288186805196013302e+05,-2.601035381383983491e+00
9.999988250000000356e-01,8.754106067195855081e+06,5.875101801856589009e+04,8.828460206352068111e+06,-7.435413915621303022e+04,-8.422095973510228539e-01
9.999988269999999790e-01,8.617894775021640584e+06,3.043610679326310856e+04,8.859867542353998870e+06,-2.419727673323582858e+05,-2.731110439017556235e+00
9.999988290000000335e-01,8.778794812842726707e+06,4.765700295165170246e+04,8.891438354312768206e+06,-1.126435414700414985e+05,-1.266876482536754667e+00
9.999988309999999769e-01,8.747544991079406813e+06,5.209222519920387276e+04,8.923173764971807599e+06,-1.756287738924007863e+05,-1.968232139351997478e+00
9.999988330000000314e-01,8.863272078130031005e+06,3.317433968219046801e+04,8.955074913760969415e+06,-9.180283563093841076e+04,-1.025148717515115493e+00
9.999988349999999748e-01,8.759210054720059037e+06,4.277035845959484868e+04,8.987142948184629902e+06,-2.279328934645708650e+05,-2.536210837845997101e+00
9.999988370000000293e-01,8.841850125163391232e+06,4.445413427043314005e+04,9.019379027454344556e+06,-1.775289022909533232e+05,-1.968305154385551869e+00
9.999988389999999727e-01,8.870553497309485450e+06,3.432199843540401343e+04,9.051784311851477250e+06,-1.812308145419918001e+05,-2.002155688848073378e+00
9.999988410000000272e-01,8.935811789464049041e+06,4.123403493144497043e+04,9.084359989705463871e+06,-1.485482002414148301e+05,-1.635208208500675164e+00
9.999988429999999706e-01,8.975022040663577616e+06,2.901929803043515858e+04,9.117107241635801271e+06,-1.420852009722236544e+05,-1.558446086093537852e+00
9.999988450000000251e-01,8.893859132345993072e+06,4.221959056987025542e+04,9.150027267579773441e+06,-2.561681352337803692e+05,-2.799643408074106166e+00
9.999988469999999685e-01,8.976890539259830490e+06,4.379974572533233732e+04,9.183121276122665033e+06,-2.062307368628345430e+05,-2.245758611498051671e+00
9.999988490000000230e-01,9.083185101151099429e+06,4.239462441287972615e+04,9.216390488250778988e+06,-1.332053870996795595e+05,-1.445309715007108142e+00
9.999988509999999664e-01,9.089915358829181641e+06,3.631014473373529472e+04,9.249836128232866526e+06,-1.599207694036848843e+05,-1.728903811772035448e+00
9.999988530000000209e-01,9.067846728172777221e+06,3.707613196159704239e+04,9.283459444056093693e+06,-2.156127158833164722e+05,-2.322547076148067990e+00
9.999988549999999643e-01,9.134463733073435724e+06,4.672126397738170635e+04,9.317261677877955139e+06,-1.827979448045194149e+05,-1.961927775824285014e+00
9.999988570000000188e-01,9.128396523428639397e+06,5.117102131768792606e+04,9.351244103402631357e+06,-2.228475799739919603e+05,-2.383079486641831224e+00
9.999988589999999622e-01,9.224082900773486122e+06,4.120781076817971189e+04,9.385407986741740257e+06,-1.613250859682541341e+05,-1.718892627748835000e+00
9.999988610000000167e-01,9.197360861572321504e+06,2.995918011968632709e+04,9.419754614614006132e+06,-2.223937530416846275e+05,-2.360929367487537789e+00
9.999988629999999601e-01,9.207525862628804520e+06,3.327211806515373610e+04,9.454285283221527934e+06,-2.467594205927234143e+05,-2.610027233160037152e+00
9.999988650000000145e-01,9.186141573255831376e+06,5.858262060803810164e+04,9.489001302172012627e+06,-3.028597289161812514e+05,-3.191692352775389541e+00
9.999988669999999580e-01,9.292923136419190094e+06,3.561671841005397437e+04,9.523903984969845042e+06,-2.309808485506549478e+05,-2.425274854882803588e+00
9.999988690000000124e-01,9.419896203817376867e+06,4.352225832513894420e+04,9.558994670348482206e+06,-1.390984665311053395e+05,-1.455157904445555817e+00
9.999988709999999559e-01,9.352412419433921576e+06,4.157069793818952166e+04,9.594274693398782983e+06,-2.418622739648614079e+05,-2.520902118127508196e+00
9.999988730000000103e-01,9.411405066556349397e+06,4.639809819506834901e+04,9.629745414796423167e+06,-2.183403482400737703e+05,-2.267353277113500543e+00
9.999988749999999538e-01,9.483664998889712617e+06,4.131209743330909987e+04,9.665408199534088373e+06,-1.817432006443757564e+05,-1.880346870948880422e+00
9.999988770000000082e-01,9.493448216644911095e+06,3.538561663649001275e+04,9.701264428775714710e+06,-2.078162121308036149e+05,-2.142155939120502062e+00
9.999988789999999517e-01,9.547726726092183962e+06,5.168273269993780559e+04,9.737315488093430176e+06,-1.895887620012462139e+05,-1.947033165692033663e+00
9.999988810000000061e-01,9.494252406667023897e+06,3.811691174314867385e+04,9.773562789507001638e+06,-2.793103828399777412e+05,-2.857815403200235860e+00
9.999988829999999496e-01,9.702761222793074325e+06,5.857371662535235373e+04,9.810007743689555675e+06,-1.072465208964813501e+05,-1.093235843421932030e+00
9.999988850000000040e-01,9.701788711770327762e+06,4.666481123584486340e+04,9.846651782086135820e+06,-1.448630703158080578e+05,-1.471191157377528480e+00
9.999988869999999475e-01,9.712941468727758154e+06,3.121822409378882003e+04,9.883496345005825162e+06,-1.705548762780670077e+05,-1.725653253914027685e+00
9.999988890000000019e-01,9.720960338824627921e+06,4.897216366068142815e+04,9.920542893984057009e+06,-1.995825551594290882e+05,-2.011810818140391088e+00
9.999988909999999454e-01,9.744825365929288790e+06,3.916033689828749630e+04,9.957792889413408935e+06,-2.129675234841201454e+05,-2.138702078354489444e+00
9.999988929999999998e-01,9.824068277929490432e+06,4.823503758645622293e+04,9.995247821465643123e+06,-1.711795435361526906e+05,-1.712609297875837377e+00
9.999988950000000543e-01,9.878732666455138475e+06,5.776056441391973931e+04,1.003290918143571727e+07,-1.541765149805787951e+05,-1.536707969667039375e+00
9.999988969999999977e-01,9.882300287702430040e+06,5.899275455987524765e+04,1.007077847415369749e+07,-1.884781864512674510e+05,-1.871535422360745660e+00
9.999988990000000522e-01,9.938766796905046329e+06,4.268451945030973729e+04,1.010885723080976121e+07,-1.700904339047148824e+05,-1.682588150382750447e+00
9.999989009999999956e-01,9.841979985282639042e+06,3.482479217916431662e+04,1.014714697970982455e+07,-3.051669944271855056e+05,-3.007416715628497883e+00
9.999989030000000501e-01,9.988328357922034338e+06,4.218355870713738113e+04,1.018564927800661325e+07,-1.973209200845789164e+05,-1.937244398456213990e+00
9.999989049999999935e-01,1.002630963537401147e+07,5.366302597819741641e+04,1.022436568863534555e+07,-1.980560532613340765e+05,-1.937098684581270769e+00
9.999989070000000480e-01,1.005357513855778798e+07,4.304017986503229622e+04,1.026329779319570586e+07,-2.097226546379178762e+05,-2.043423652551116909e+00
9.999989089999999914e-01,1.015239381355977617e+07,5.217133201173987618e+04,1.030244717919596657e+07,-1.500533656361903995e+05,-1.456482746538099837e+00
9.999989110000000458e-01,1.001627404447398521e+07,5.199259736435131344e+04,1.034181546400193498e+07,-3.255414195279497653e+05,-3.147816944337316514e+00
9.999989129999999893e-01,1.027375334952936508e+07,6.031312434109754395e+04,1.038140426467052102e+07,-1.076509151411559433e+05,-1.036959089508807441e+00
9.999989150000000437e-01,1.008867770862062462e+07,5.603609746407403145e+04,1.042121522198728658e+07,-3.325375133666619658e+05,-3.190966756593367037e+00
9.999989169999999872e-01,1.028302257043683529e+07,5.922208528711504914e+04,1.046124998755003698e+07,-1.782274171132016927e+05,-1.703691407100591748e+00
9.999989190000000416e-01,1.031151403962429427e+07,3.388394905401714641e+04,1.050151023721861281e+07,-1.899961975943185389e+05,-1.809227371135145868e+00
9.999989209999999851e-01,1.035337103041412309e+07,5.748602159812877653e+04,1.054199764682392590e+07,-1.886266164098028094e+05,-1.789287217936648799e+00
9.999989230000000395e-01,1.037147364038702659e+07,6.133772925647238299e+04,1.058271392579125427e+07,-2.112402854042276740e+05,-1.996088025108677888e+00
9.999989249999999830e-01,1.043109991599746794e+07,5.594629123962847370e+04,1.062366078146902658e+07,-1.925608654715586454e+05,-1.812566020626757757e+00
9.999989270000000374e-01,1.053540975678127632e+07,3.803153818847105140e+04,1.066483995535720140e+07,-1.294301985759250820e+05,-1.213615948459772609e+00
9.999989289999999809e-01,1.046394140591508523e+07,4.529645939645408362e+04,1.070625318933214433e+07,-2.423117834170591086e+05,-2.263273426584959225e+00
9.999989310000000353e-01,1.054174447203976102e+07,4.760785905828619434e+04,1.074790225079874881e+07,-2.061577787589877844e+05,-1.918121080266308009e+00
9.999989329999999788e-01,1.062811901930651255e+07,4.169988534577334940e+04,1.078978892151489295e+07,-1.616699022083804011e+05,-1.498360193923810701e+00
9.999989350000000332e-01,1.050160898673157766e+07,5.042796256304262351e+04,1.083191500005166233e+07,-3.303060133200846612e+05,-3.049377818405234031e+00
9.999989369999999766e-01,1.066690190229258500e+07,4.046465105080656213e+04,1.087428229963272810e+07,-2.073803973401430994e+05,-1.907072040489028231e+00
9.999989390000000311e-01,1.078543935165061802e+07,4.702164193334417359e+04,1.091689266008293629e+07,-1.314533084323182702e+05,-1.204127516183892022e+00
9.999989409999999745e-01,1.078292265555912070e+07,6.603631988667332917e+04,1.095974792451264337e+07,-1.768252689535226673e+05,-1.613406349958415698e+00
9.999989430000000290e-01,1.072598367333605140e+07,4.350261554677526146e+04,1.100284996302713640e+07,-2.768662896910849959e+05,-2.516314324210894959e+00
9.999989449999999724e-01,1.076329917062824592e+07,4.356496172364675294e+04,1.104620066117182001e+07,-2.829014905435740948e+05,-2.561075063012325348e+00
9.999989470000000269e-01,1.089987003728284873e+07,4.255583441156230401e+04,1.108980192490649037e+07,-1.899318876236416399e+05,-1.712671596028016108e+00
9.999989489999999703e-01,1.086382660507736914e+07,4.217182963657736400e+04,1.113365566871311888e+07,-2.698290636357497424e+05,-2.423544176904995684e+00
9.999989510000000248e-01,1.112361035856811516e+07,6.627937113668171514e+04,1.117776384000160545e+07,-5.415348143349029124e+04,-4.844750900863773468e-01
9.999989529999999682e-01,1.100570354582921043e+07,5.022368298745776701e+04,1.122212839512478746e+07,-2.164248492955770344e+05,-1.928554385365953916e+00
9.999989550000000227e-01,1.102217325049574301e+07,7.427227963704409194e+04,1.126675131169134937e+07,-2.445780611956063658e+05,-2.170794885139704533e+00
9.999989569999999661e-01,1.108285548836236820e+07,5.697019438050845201e+04,1.131163458636376821e+07,-2.287790980014000088e+05,-2.022511390857642866e+00
9.999989590000000206e-01,1.120463386700216681e+07,5.951186329672147986e+04,1.135678023758405447e+07,-1.521463705818876624e+05,-1.339696352302173210e+00
9.999989609999999640e-01,1.122684753696448170e+07,5.639444703255163768e+04,1.140219029326991737e+07,-1.753427563054356724e+05,-1.537798894734556443e+00
9.999989630000000185e-01,1.115664021682934836e+07,5.306482326293506776e+04,1.144786681863083877e+07,-2.912266018014904112e+05,-2.543937717090956063e+00
9.999989649999999619e-01,1.120059200215704553e+07,5.017689313707886322e+04,1.149381188121790253e+07,-2.932198790608569980e+05,-2.551110824599531757e+00
9.999989670000000164e-01,1.131806863281320781e+07,6.672038884196562867e+04,1.154002757628400624e+07,-2.219589434707984328e+05,-1.923383128883919380e+00
9.999989689999999598e-01,1.129738152971483953e+07,4.035484817667478637e+04,1.158651602466337383e+07,-2.891344949485342950e+05,-2.495439477519167504e+00
9.999989710000000143e-01,1.154039856839466654e+07,5.595958421648486546e+04,1.163327936278184317e+07,-9.288079438717663288e+04,-7.984059480624922100e-01
9.999989729999999577e-01,1.146839175107563287e+07,6.776769598054637027e+04,1.168031974013702944e+07,-2.119279890613965690e+05,-1.814402291858067784e+00
9.999989750000000122e-01,1.145585355981801637e+07,5.012042937818728387e+04,1.172763934557344392e+07,-2.717857857554275542e+05,-2.317480762724956733e+00
9.999989769999999556e-01,1.157241043727700599e+07,5.897928140887794143e+04,1.177524037108895555e+07,-2.028299338119495660e+05,-1.722512045783335166e+00
9.999989790000000101e-01,1.168501568246698752e+07,3.941886182175290742e+04,1.182312504077437520e+07,-1.381093583073876798e+05,-1.168129050746654185e+00
9.999989809999999535e-01,1.170086373758419789e+07,5.471886986910865380e+04,1.187129559801576100e+07,-1.704318604315631092e+05,-1.435663521511924223e+00
9.999989830000000079e-01,1.161363517358454689e+07,5.645444292580410547e+04,1.191975431105399691e+07,-3.061191374694500118e+05,-2.568166503109589716e+00
9.999989849999999514e-01,1.176949108677266724e+07,6.134936284640075610e+04,1.196850345709462091e+07,-1.990123703219536692e+05,-1.662800792391334825e+00
9.999989870000000058e-01,1.180280573918087780e+07,6.443922722445014369e+04,1.201754536299775168e+07,-2.147396238168738782e+05,-1.786884237425566235e+00
9.999989889999999493e-01,1.178685288378900662e+07,5.002502544832188869e+04,1.206688235159682110e+07,-2.800294678078144789e+05,-2.320644717073569119e+00
9.999989910000000037e-01,1.190832692906814441e+07,6.410079361087235884e+04,1.211651678247680143e+07,-2.081898534086570144e+05,-1.718231874277153626e+00
9.999989929999999472e-01,1.191789934067235887e+07,7.965736600739727146e+04,1.216645103603419475e+07,-2.485516953618358821e+05,-2.042926853736423354e+00
9.999989950000000016e-01,1.192809187054575793e+07,4.200615332817541639e+04,1.221668751925290003e+07,-2.885956487071420997e+05,-2.362306871255645202e+00
9.999989969999999451e-01,1.201599063621131517e+07,5.766213529154333810e+04,1.226722865204849280e+07,-2.512380158371776342e+05,-2.048042169616065777e+00
9.999989989999999995e-01,1.211698749345720187e+07,3.809354116821696516e+04,1.231807689826300740e+07,-2.010894048058055341e+05,-1.632474017386281284e+00
