Q2_GeV2,num,num_err,ana,diff,rel_diff_percent
3.805000000000000049e-02,1.568038215085197749e+02,2.810694415036874561e-01,1.566395844242068733e+02,1.642370843129015157e-01,1.048503064641178456e-01
3.814999999999999641e-02,1.555449840018438863e+02,2.673756397670150053e-01,1.557635458603436120e+02,-2.185618584997257585e-01,-1.403164375159298427e-01
3.824999999999999928e-02,1.547152867781356349e+02,3.815324322636428622e-01,1.548945399588202747e+02,-1.792531806846398013e-01,-1.157259518200547538e-01
3.834999999999999520e-02,1.542151533355507809e+02,1.813989041182090811e-01,1.540324925610588025e+02,1.826607744919783727e-01,1.185858720163028290e-01
3.844999999999999807e-02,1.531673837866857468e+02,2.841983157214953426e-01,1.531773304786102585e+02,-9.946691924511696925e-03,-6.493579626588842635e-03
3.855000000000000093e-02,1.527724027266949918e+02,4.308964527010830103e-01,1.523289814780029872e+02,4.434212486920046103e-01,2.910944748593600195e-01
3.864999999999999686e-02,1.511681664234071718e+02,3.442532139802010338e-01,1.514873742658644460e+02,-3.192078424572741824e-01,-2.107158065180110562e-01
3.874999999999999972e-02,1.505865247544660122e+02,2.561224504714046946e-01,1.506524384743131861e+02,-6.591371984717397936e-02,-4.375217587892712284e-02
3.884999999999999565e-02,1.497273248487095998e+02,1.287948483029357494e-01,1.498241046466148134e+02,-9.677979790521362702e-02,-6.459561239059960491e-02
3.894999999999999851e-02,1.489177234679865762e+02,5.830235136615530278e-02,1.490023042230948818e+02,-8.458075510830553867e-02,-5.676472961227924108e-02
3.905000000000000138e-02,1.480233401024404998e+02,2.338879638483833401e-01,1.481869695273072409e+02,-1.636294248667411466e-01,-1.104209266096019548e-01
3.914999999999999730e-02,1.475544481683857896e+02,3.175099522452284884e-01,1.473780337524478625e+02,1.764144159379270604e-01,1.197019741993924635e-01
3.925000000000000017e-02,1.482198988831145812e+02,1.152442490984420642e+00,1.465754309480125812e+02,1.644467935101999956e+00,1.121926044812558310e+00
3.934999999999999609e-02,1.306049743398816361e+02,8.759135371546641124e+00,1.457790960066933508e+02,-1.517412166681171470e+01,-1.040898323729144614e+01
3.944999999999999896e-02,1.243342260986213006e+02,7.895842555008817598e+00,1.449889646515060520e+02,-2.065473855288475136e+01,-1.424573146137725921e+01
3.954999999999999488e-02,1.330229284897911839e+02,1.067346221747098234e+01,1.442049734231477203e+02,-1.118204493335653638e+01,-7.754271345790908043e+00
3.964999999999999775e-02,1.256090974400613618e+02,8.132044243659448668e+00,1.434270596675773675e+02,-1.781796222751600567e+01,-1.242301297175924191e+01
3.975000000000000061e-02,1.187119727975271388e+02,8.631996160671551621e+00,1.426551615238151669e+02,-2.394318872628802808e+01,-1.678396243818412259e+01
3.984999999999999654e-02,1.212129642459246526e+02,8.711840005039341861e+00,1.418892179119582124e+02,-2.067625366603355985e+01,-1.457211053123367250e+01
3.994999999999999940e-02,1.080405574124795436e+02,9.314521854496600639e+00,1.411291685214039546e+02,-3.308861110892441104e+01,-2.344562180560577858e+01
4.004999999999999533e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.403749537992833893e+02,-1.403749537992833893e+02,-1.000000000000000000e+02
4.014999999999999819e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.396265149390934823e+02,-1.396265149390934823e+02,-1.000000000000000000e+02
4.025000000000000105e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.388837938695291143e+02,-1.388837938695291143e+02,-1.000000000000000000e+02
4.034999999999999698e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.381467332435091180e+02,-1.381467332435091180e+02,-1.000000000000000000e+02
4.044999999999999984e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.374152764273924845e+02,-1.374152764273924845e+02,-1.000000000000000000e+02
4.054999999999999577e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.366893674903811018e+02,-1.366893674903811018e+02,-1.000000000000000000e+02
4.064999999999999863e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.359689511941055571e+02,-1.359689511941055571e+02,-1.000000000000000000e+02
4.075000000000000150e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.352539729823903656e+02,-1.352539729823903656e+02,-1.000000000000000000e+02
4.084999999999999742e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.345443789711948739e+02,-1.345443789711948739e+02,-1.000000000000000000e+02
4.095000000000000029e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.338401159387264272e+02,-1.338401159387264272e+02,-1.000000000000000000e+02
4.104999999999999621e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.331411313157225038e+02,-1.331411313157225038e+02,-1.000000000000000000e+02
4.114999999999999908e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.324473731758988606e+02,-1.324473731758988606e+02,-1.000000000000000000e+02
4.124999999999999500e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.317587902265602509e+02,-1.317587902265602509e+02,-1.000000000000000000e+02
4.134999999999999787e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.310753317993698488e+02,-1.310753317993698488e+02,-1.000000000000000000e+02
4.145000000000000073e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.303969478412755905e+02,-1.303969478412755905e+02,-1.000000000000000000e+02
4.154999999999999666e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.297235889055893665e+02,-1.297235889055893665e+02,-1.000000000000000000e+02
4.164999999999999952e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.290552061432167079e+02,-1.290552061432167079e+02,-1.000000000000000000e+02
4.174999999999999545e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.283917512940339236e+02,-1.283917512940339236e+02,-1.000000000000000000e+02
4.184999999999999831e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.277331766784097056e+02,-1.277331766784097056e+02,-1.000000000000000000e+02
4.195000000000000118e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.270794351888683025e+02,-1.270794351888683025e+02,-1.000000000000000000e+02
4.204999999999999710e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.264304802818929545e+02,-1.264304802818929545e+02,-1.000000000000000000e+02
4.214999999999999997e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.257862659698641181e+02,-1.257862659698641181e+02,-1.000000000000000000e+02
4.224999999999999589e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.251467468131331060e+02,-1.251467468131331060e+02,-1.000000000000000000e+02
4.234999999999999876e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.245118779122258985e+02,-1.245118779122258985e+02,-1.000000000000000000e+02
4.244999999999999468e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.238816149001770412e+02,-1.238816149001770412e+02,-1.000000000000000000e+02
4.254999999999999755e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.232559139349887261e+02,-1.232559139349887261e+02,-1.000000000000000000e+02
4.265000000000000041e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.226347316922150839e+02,-1.226347316922150839e+02,-1.000000000000000000e+02
4.274999999999999634e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.220180253576674119e+02,-1.220180253576674119e+02,-1.000000000000000000e+02
4.284999999999999920e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.214057526202393262e+02,-1.214057526202393262e+02,-1.000000000000000000e+02
4.294999999999999513e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.207978716648491258e+02,-1.207978716648491258e+02,-1.000000000000000000e+02
4.304999999999999799e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.201943411654969367e+02,-1.201943411654969367e+02,-1.000000000000000000e+02
4.315000000000000085e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.195951202784349903e+02,-1.195951202784349903e+02,-1.000000000000000000e+02
4.324999999999999678e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.190001686354491852e+02,-1.190001686354491852e+02,-1.000000000000000000e+02
4.334999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.184094463372482693e+02,-1.184094463372482693e+02,-1.000000000000000000e+02
4.344999999999999557e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.178229139469611653e+02,-1.178229139469611653e+02,-1.000000000000000000e+02
4.354999999999999843e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.172405324837380505e+02,-1.172405324837380505e+02,-1.000000000000000000e+02
4.365000000000000130e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.166622634164548344e+02,-1.166622634164548344e+02,-1.000000000000000142e+02
4.374999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.160880686575188605e+02,-1.160880686575188605e+02,-9.999999999999998579e+01
4.385000000000000009e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.155179105567730744e+02,-1.155179105567730744e+02,-1.000000000000000000e+02
4.394999999999999601e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.149517518954980773e+02,-1.149517518954980773e+02,-1.000000000000000000e+02
4.404999999999999888e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.143895558805095476e+02,-1.143895558805095476e+02,-1.000000000000000000e+02
4.414999999999999480e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.138312861383499524e+02,-1.138312861383499524e+02,-1.000000000000000000e+02
4.424999999999999767e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132769067095714917e+02,-1.132769067095714917e+02,-1.000000000000000000e+02
4.435000000000000053e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.127263820431105188e+02,-1.127263820431105188e+02,-1.000000000000000000e+02
4.444999999999999646e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.121796769907501385e+02,-1.121796769907501385e+02,-1.000000000000000000e+02
4.454999999999999932e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.116367568016702876e+02,-1.116367568016702876e+02,-1.000000000000000000e+02
4.464999999999999525e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.110975871170837195e+02,-1.110975871170837195e+02,-1.000000000000000000e+02
4.474999999999999811e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.105621339649555068e+02,-1.105621339649555068e+02,-1.000000000000000000e+02
4.485000000000000098e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100303637548060181e+02,-1.100303637548060181e+02,-1.000000000000000000e+02
4.494999999999999690e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.095022432725945265e+02,-1.095022432725945265e+02,-1.000000000000000000e+02
4.504999999999999977e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.089777396756823293e+02,-1.089777396756823293e+02,-1.000000000000000000e+02
4.514999999999999569e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.084568204878751914e+02,-1.084568204878751914e+02,-1.000000000000000000e+02
4.524999999999999856e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.079394535945415328e+02,-1.079394535945415328e+02,-1.000000000000000000e+02
4.534999999999999448e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.074256072378069291e+02,-1.074256072378069291e+02,-1.000000000000000000e+02
4.544999999999999735e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.069152500118223941e+02,-1.069152500118223941e+02,-1.000000000000000000e+02
4.555000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.064083508581061892e+02,-1.064083508581061892e+02,-1.000000000000000000e+02
4.564999999999999614e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.059048790609565600e+02,-1.059048790609565600e+02,-1.000000000000000000e+02
4.574999999999999900e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054048042429355263e+02,-1.054048042429355263e+02,-1.000000000000000000e+02
4.584999999999999493e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049080963604213252e+02,-1.049080963604213252e+02,-1.000000000000000000e+02
4.594999999999999779e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.044147256992287112e+02,-1.044147256992287112e+02,-1.000000000000000000e+02
4.605000000000000066e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.039246628702969844e+02,-1.039246628702969844e+02,-1.000000000000000000e+02
4.614999999999999658e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.034378788054427503e+02,-1.034378788054427503e+02,-9.999999999999998579e+01
4.624999999999999944e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.029543447531769118e+02,-1.029543447531769118e+02,-1.000000000000000142e+02
4.634999999999999537e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.024740322745860936e+02,-1.024740322745860936e+02,-1.000000000000000000e+02
4.644999999999999823e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.019969132392754005e+02,-1.019969132392754005e+02,-1.000000000000000000e+02
4.655000000000000110e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.015229598213727940e+02,-1.015229598213727940e+02,-1.000000000000000000e+02
4.664999999999999702e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.010521444955935948e+02,-1.010521444955935948e+02,-1.000000000000000142e+02
4.674999999999999989e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.005844400333636202e+02,-1.005844400333636202e+02,-1.000000000000000000e+02
4.684999999999999581e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.001198194990015367e+02,-1.001198194990015367e+02,-1.000000000000000000e+02
4.694999999999999868e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.965825624595703403e+01,-9.965825624595703403e+01,-1.000000000000000000e+02
4.704999999999999460e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.919972391310558635e+01,-9.919972391310558635e+01,-1.000000000000000000e+02
4.714999999999999747e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.874419642109904771e+01,-9.874419642109904771e+01,-1.000000000000000000e+02
4.725000000000000033e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.829164796876980859e+01,-9.829164796876980859e+01,-1.000000000000000000e+02
4.734999999999999626e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.784205302958811501e+01,-9.784205302958811501e+01,-1.000000000000000000e+02
4.744999999999999912e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.739538634817239426e+01,-9.739538634817239426e+01,-1.000000000000000000e+02
4.754999999999999505e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.695162293685089594e+01,-9.695162293685089594e+01,-1.000000000000000000e+02
4.764999999999999791e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.651073807227356838e+01,-9.651073807227356838e+01,-1.000000000000000000e+02
4.775000000000000078e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.607270729207473892e+01,-9.607270729207473892e+01,-1.000000000000000000e+02
4.784999999999999670e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.563750639158386946e+01,-9.563750639158386946e+01,-1.000000000000000000e+02
4.794999999999999957e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.520511142058467158e+01,-9.520511142058467158e+01,-1.000000000000000000e+02
4.804999999999999549e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.477549868012199852e+01,-9.477549868012199852e+01,-1.000000000000000000e+02
4.814999999999999836e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.434864471935495089e+01,-9.434864471935495089e+01,-9.999999999999998579e+01
4.825000000000000122e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.392452633245589766e+01,-9.392452633245589766e+01,-1.000000000000000000e+02
4.834999999999999715e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.350312055555451707e+01,-9.350312055555451707e+01,-1.000000000000000142e+02
4.845000000000000001e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.308440466372596234e+01,-9.308440466372596234e+01,-1.000000000000000000e+02
4.854999999999999594e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.266835616802316622e+01,-9.266835616802316622e+01,-1.000000000000000000e+02
4.864999999999999880e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.225495281255112445e+01,-9.225495281255112445e+01,-1.000000000000000000e+02
4.874999999999999473e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.184417257158418124e+01,-9.184417257158418124e+01,-1.000000000000000000e+02
4.884999999999999759e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.143599364672419938e+01,-9.143599364672419938e+01,-1.000000000000000000e+02
4.895000000000000046e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.103039446409972868e+01,-9.103039446409972868e+01,-1.000000000000000142e+02
4.904999999999999638e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.062735367160530586e+01,-9.062735367160530586e+01,-1.000000000000000000e+02
4.914999999999999925e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.022685013617973482e+01,-9.022685013617973482e+01,-9.999999999999998579e+01
4.924999999999999517e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.982886294112448411e+01,-8.982886294112448411e+01,-1.000000000000000000e+02
4.934999999999999803e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.943337138345826531e+01,-8.943337138345826531e+01,-1.000000000000000000e+02
4.945000000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.904035497131121701e+01,-8.904035497131121701e+01,-9.999999999999998579e+01
4.954999999999999682e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.864979342135444540e+01,-8.864979342135444540e+01,-1.000000000000000000e+02
4.964999999999999969e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.826166665626686836e+01,-8.826166665626686836e+01,-9.999999999999998579e+01
4.974999999999999561e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.787595480223748723e+01,-8.787595480223748723e+01,-1.000000000000000000e+02
4.984999999999999848e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.749263818650287305e+01,-8.749263818650287305e+01,-1.000000000000000142e+02
4.994999999999999440e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.711169733491936995e+01,-8.711169733491936995e+01,-1.000000000000000000e+02
