costh3_lab bin centers    value    Error 
 9.999984e-01   4.267734e+06   3.054921e+04
 9.999984e-01   4.302902e+06   1.999970e+04
 9.999984e-01   4.287315e+06   2.410744e+04
 9.999984e-01   4.298574e+06   2.752993e+04
 9.999984e-01   4.312276e+06   3.059648e+04
 9.999984e-01   4.330999e+06   2.272526e+04
 9.999984e-01   4.292062e+06   2.279654e+04
 9.999984e-01   4.338194e+06   2.237075e+04
 9.999984e-01   4.362379e+06   2.294093e+04
 9.999984e-01   4.345666e+06   1.796488e+04
 9.999984e-01   4.402470e+06   2.504108e+04
 9.999984e-01   4.404390e+06   2.862940e+04
 9.999984e-01   4.442163e+06   3.376260e+04
 9.999984e-01   4.421743e+06   3.189648e+04
 9.999984e-01   4.438258e+06   2.730725e+04
 9.999984e-01   4.426667e+06   2.106693e+04
 9.999984e-01   4.423733e+06   2.569287e+04
 9.999984e-01   4.474993e+06   2.662781e+04
 9.999984e-01   4.487782e+06   2.814650e+04
 9.999984e-01   4.482037e+06   2.804710e+04
 9.999984e-01   4.466057e+06   1.619531e+04
 9.999984e-01   4.487059e+06   2.714842e+04
 9.999984e-01   4.509156e+06   2.477579e+04
 9.999984e-01   4.534676e+06   3.146436e+04
 9.999984e-01   4.495226e+06   2.723710e+04
 9.999984e-01   4.590104e+06   3.232713e+04
 9.999984e-01   4.573653e+06   2.552778e+04
 9.999984e-01   4.589273e+06   2.471986e+04
 9.999984e-01   4.588665e+06   2.137921e+04
 9.999984e-01   4.613295e+06   1.991475e+04
 9.999984e-01   4.598297e+06   1.636588e+04
 9.999984e-01   4.621684e+06   2.407527e+04
 9.999984e-01   4.619181e+06   2.512301e+04
 9.999984e-01   4.656487e+06   2.409031e+04
 9.999984e-01   4.642467e+06   2.413751e+04
 9.999984e-01   4.731679e+06   1.634954e+04
 9.999984e-01   4.703377e+06   2.687436e+04
 9.999984e-01   4.710637e+06   3.981440e+04
 9.999984e-01   4.747415e+06   3.640784e+04
 9.999984e-01   4.729098e+06   2.865986e+04
 9.999984e-01   4.696818e+06   2.817112e+04
 9.999984e-01   4.720866e+06   3.037870e+04
 9.999984e-01   4.782478e+06   2.415126e+04
 9.999984e-01   4.794860e+06   2.897076e+04
 9.999984e-01   4.822227e+06   2.803865e+04
 9.999984e-01   4.802332e+06   2.143300e+04
 9.999984e-01   4.775969e+06   2.055019e+04
 9.999984e-01   4.809405e+06   3.166656e+04
 9.999985e-01   4.882571e+06   3.697863e+04
 9.999985e-01   4.864476e+06   4.165805e+04
 9.999985e-01   4.898364e+06   2.336998e+04
 9.999985e-01   4.903545e+06   2.485819e+04
 9.999985e-01   4.957657e+06   2.773171e+04
 9.999985e-01   4.908502e+06   2.864695e+04
 9.999985e-01   4.871032e+06   2.734236e+04
 9.999985e-01   4.973751e+06   2.910618e+04
 9.999985e-01   4.916398e+06   2.378372e+04
 9.999985e-01   4.949660e+06   2.573569e+04
 9.999985e-01   4.990316e+06   2.393173e+04
 9.999985e-01   5.022693e+06   2.191595e+04
 9.999985e-01   4.980797e+06   2.370140e+04
 9.999985e-01   5.065219e+06   3.397398e+04
 9.999985e-01   5.012873e+06   2.595515e+04
 9.999985e-01   5.048361e+06   2.107365e+04
 9.999985e-01   5.046901e+06   2.491952e+04
 9.999985e-01   5.094023e+06   2.761782e+04
 9.999985e-01   5.126386e+06   2.847108e+04
 9.999985e-01   5.126946e+06   2.886231e+04
 9.999985e-01   5.154535e+06   3.999475e+04
 9.999985e-01   5.157505e+06   2.756455e+04
 9.999985e-01   5.138619e+06   2.422090e+04
 9.999985e-01   5.147720e+06   1.687427e+04
 9.999985e-01   5.190623e+06   3.285782e+04
 9.999985e-01   5.150401e+06   3.422334e+04
 9.999985e-01   5.205710e+06   3.398284e+04
 9.999985e-01   5.238674e+06   3.282422e+04
 9.999985e-01   5.206943e+06   3.120651e+04
 9.999985e-01   5.238680e+06   2.787754e+04
 9.999985e-01   5.312416e+06   3.123546e+04
 9.999985e-01   5.306824e+06   2.204521e+04
 9.999985e-01   5.228149e+06   4.430246e+04
 9.999985e-01   5.312640e+06   4.208362e+04
 9.999985e-01   5.304257e+06   2.944656e+04
 9.999985e-01   5.317935e+06   2.159603e+04
 9.999985e-01   5.354473e+06   3.409410e+04
 9.999985e-01   5.404528e+06   3.195902e+04
 9.999985e-01   5.406925e+06   3.036182e+04
 9.999985e-01   5.427302e+06   2.710511e+04
 9.999985e-01   5.435182e+06   2.136147e+04
 9.999985e-01   5.449802e+06   3.286742e+04
 9.999985e-01   5.436473e+06   3.518917e+04
 9.999985e-01   5.503330e+06   3.463138e+04
 9.999985e-01   5.486563e+06   3.092720e+04
 9.999985e-01   5.536523e+06   4.077909e+04
 9.999985e-01   5.460610e+06   3.887791e+04
 9.999985e-01   5.485728e+06   3.437500e+04
 9.999985e-01   5.579974e+06   3.053280e+04
 9.999985e-01   5.532275e+06   3.574228e+04
 9.999986e-01   5.513071e+06   2.413275e+04
 9.999986e-01   5.666995e+06   2.838315e+04
 9.999986e-01   5.652701e+06   3.423196e+04
 9.999986e-01   5.624754e+06   2.497969e+04
 9.999986e-01   5.582594e+06   3.899631e+04
 9.999986e-01   5.683169e+06   2.139954e+04
 9.999986e-01   5.715736e+06   3.480450e+04
 9.999986e-01   5.667948e+06   3.849320e+04
 9.999986e-01   5.743146e+06   2.541787e+04
 9.999986e-01   5.674465e+06   2.610296e+04
 9.999986e-01   5.704529e+06   3.066165e+04
 9.999986e-01   5.813527e+06   3.093467e+04
 9.999986e-01   5.755747e+06   3.513959e+04
 9.999986e-01   5.830628e+06   2.902840e+04
 9.999986e-01   5.791853e+06   4.983274e+04
 9.999986e-01   5.888964e+06   4.231729e+04
 9.999986e-01   5.824570e+06   3.083718e+04
 9.999986e-01   5.884778e+06   2.579668e+04
 9.999986e-01   5.862493e+06   2.905136e+04
 9.999986e-01   5.846310e+06   3.385392e+04
 9.999986e-01   5.862635e+06   3.798184e+04
 9.999986e-01   5.891673e+06   2.995199e+04
 9.999986e-01   5.994742e+06   4.026901e+04
 9.999986e-01   6.005960e+06   3.455106e+04
 9.999986e-01   5.998065e+06   3.890545e+04
 9.999986e-01   5.922791e+06   5.894118e+04
 9.999986e-01   6.089604e+06   4.063650e+04
 9.999986e-01   6.082231e+06   1.816808e+04
 9.999986e-01   6.101225e+06   2.765675e+04
 9.999986e-01   6.066397e+06   3.716044e+04
 9.999986e-01   6.067646e+06   3.291776e+04
 9.999986e-01   6.116320e+06   4.000444e+04
 9.999986e-01   6.164947e+06   2.743813e+04
 9.999986e-01   6.182629e+06   3.389475e+04
 9.999986e-01   6.145452e+06   3.480050e+04
 9.999986e-01   6.208557e+06   3.093251e+04
 9.999986e-01   6.228963e+06   3.423322e+04
 9.999986e-01   6.231996e+06   3.252362e+04
 9.999986e-01   6.268223e+06   4.363518e+04
 9.999986e-01   6.323158e+06   3.877100e+04
 9.999986e-01   6.259721e+06   3.203671e+04
 9.999986e-01   6.271971e+06   2.141102e+04
 9.999986e-01   6.246610e+06   3.325934e+04
 9.999986e-01   6.358810e+06   2.328066e+04
 9.999986e-01   6.329044e+06   3.719872e+04
 9.999986e-01   6.401882e+06   4.909217e+04
 9.999986e-01   6.416580e+06   4.781918e+04
 9.999986e-01   6.476677e+06   2.973104e+04
 9.999986e-01   6.463812e+06   3.481713e+04
 9.999986e-01   6.528433e+06   4.134883e+04
 9.999987e-01   6.467344e+06   3.556677e+04
 9.999987e-01   6.577502e+06   4.247571e+04
 9.999987e-01   6.534653e+06   3.825274e+04
 9.999987e-01   6.503652e+06   3.486016e+04
 9.999987e-01   6.491471e+06   3.480348e+04
 9.999987e-01   6.563497e+06   4.619754e+04
 9.999987e-01   6.604386e+06   3.011147e+04
 9.999987e-01   6.662092e+06   2.881170e+04
 9.999987e-01   6.618639e+06   4.911688e+04
 9.999987e-01   6.727940e+06   5.334298e+04
 9.999987e-01   6.704789e+06   3.712323e+04
 9.999987e-01   6.654711e+06   3.998722e+04
 9.999987e-01   6.728683e+06   4.426881e+04
 9.999987e-01   6.783962e+06   4.081432e+04
 9.999987e-01   6.798480e+06   2.629626e+04
 9.999987e-01   6.769585e+06   3.200547e+04
 9.999987e-01   6.828802e+06   4.386926e+04
 9.999987e-01   6.861062e+06   4.580400e+04
 9.999987e-01   6.872856e+06   3.900590e+04
 9.999987e-01   6.883872e+06   4.040019e+04
 9.999987e-01   6.909005e+06   5.514344e+04
 9.999987e-01   6.942566e+06   3.271591e+04
 9.999987e-01   6.986966e+06   2.326252e+04
 9.999987e-01   6.992021e+06   3.466277e+04
 9.999987e-01   6.945166e+06   3.048962e+04
 9.999987e-01   7.004227e+06   3.892648e+04
 9.999987e-01   7.044884e+06   3.214813e+04
 9.999987e-01   6.992578e+06   3.531011e+04
 9.999987e-01   7.103519e+06   3.672768e+04
 9.999987e-01   7.113351e+06   3.295345e+04
 9.999987e-01   7.192423e+06   5.671216e+04
 9.999987e-01   7.097927e+06   4.029921e+04
 9.999987e-01   7.168154e+06   3.737824e+04
 9.999987e-01   7.279293e+06   3.838849e+04
 9.999987e-01   7.152683e+06   3.992284e+04
 9.999987e-01   7.327640e+06   3.055753e+04
 9.999987e-01   7.222406e+06   4.892793e+04
 9.999987e-01   7.242025e+06   4.070919e+04
 9.999987e-01   7.330755e+06   4.442338e+04
 9.999987e-01   7.371138e+06   3.148437e+04
 9.999987e-01   7.306112e+06   4.029209e+04
 9.999987e-01   7.403455e+06   4.813379e+04
 9.999987e-01   7.475733e+06   2.784541e+04
 9.999987e-01   7.511423e+06   3.878505e+04
 9.999987e-01   7.477359e+06   3.630330e+04
 9.999987e-01   7.482736e+06   6.128021e+04
 9.999987e-01   7.559230e+06   3.282427e+04
 9.999987e-01   7.535564e+06   4.555172e+04
 9.999987e-01   7.578465e+06   4.294411e+04
 9.999987e-01   7.572375e+06   3.714845e+04
 9.999988e-01   7.617968e+06   3.996735e+04
 9.999988e-01   7.675716e+06   5.377973e+04
 9.999988e-01   7.636025e+06   5.049860e+04
 9.999988e-01   7.677632e+06   3.115625e+04
 9.999988e-01   7.614994e+06   3.904973e+04
 9.999988e-01   7.822156e+06   6.193180e+04
 9.999988e-01   7.782491e+06   4.486826e+04
 9.999988e-01   7.771893e+06   3.713027e+04
 9.999988e-01   7.827858e+06   4.521374e+04
 9.999988e-01   7.878383e+06   5.185199e+04
 9.999988e-01   7.860062e+06   4.185642e+04
 9.999988e-01   7.928078e+06   2.920600e+04
 9.999988e-01   7.892628e+06   4.340045e+04
 9.999988e-01   8.059258e+06   4.739380e+04
 9.999988e-01   8.033859e+06   5.288671e+04
 9.999988e-01   7.948140e+06   3.291976e+04
 9.999988e-01   8.031868e+06   5.598940e+04
 9.999988e-01   8.079452e+06   4.645029e+04
 9.999988e-01   8.124390e+06   6.610947e+04
 9.999988e-01   8.145706e+06   8.097560e+04
 9.999988e-01   8.135923e+06   6.053251e+04
 9.999988e-01   8.251062e+06   3.736759e+04
 9.999988e-01   8.209675e+06   4.228256e+04
 9.999988e-01   8.148858e+06   4.696472e+04
 9.999988e-01   8.200199e+06   8.103776e+04
 9.999988e-01   8.339627e+06   7.482314e+04
 9.999988e-01   8.378810e+06   6.674162e+04
 9.999988e-01   8.329683e+06   5.184321e+04
 9.999988e-01   8.351911e+06   5.220340e+04
 9.999988e-01   8.466292e+06   7.289405e+04
 9.999988e-01   8.496798e+06   4.782635e+04
 9.999988e-01   8.318310e+06   6.152445e+04
 9.999988e-01   8.604874e+06   5.592403e+04
 9.999988e-01   8.406022e+06   5.088061e+04
 9.999988e-01   8.696609e+06   5.053901e+04
 9.999988e-01   8.551334e+06   7.174743e+04
 9.999988e-01   8.604122e+06   5.209347e+04
 9.999988e-01   8.551345e+06   5.789501e+04
 9.999988e-01   8.775166e+06   6.311716e+04
 9.999988e-01   8.683119e+06   5.832418e+04
 9.999988e-01   8.704032e+06   6.877125e+04
 9.999988e-01   8.806983e+06   5.525575e+04
 9.999988e-01   8.890332e+06   4.952915e+04
 9.999988e-01   8.853436e+06   6.126155e+04
 9.999988e-01   8.798607e+06   3.534185e+04
 9.999988e-01   8.926081e+06   5.806557e+04
 9.999988e-01   9.023623e+06   4.497926e+04
 9.999988e-01   8.846752e+06   7.536138e+04
 9.999988e-01   9.103003e+06   4.747800e+04
 9.999988e-01   9.062327e+06   9.261967e+04
 9.999989e-01   8.986175e+06   7.800601e+04
 9.999989e-01   9.046015e+06   5.422678e+04
 9.999989e-01   9.084426e+06   7.990084e+04
 9.999989e-01   9.218221e+06   5.101060e+04
 9.999989e-01   9.260707e+06   6.513823e+04
 9.999989e-01   9.169102e+06   9.107527e+04
 9.999989e-01   9.258600e+06   6.724213e+04
 9.999989e-01   9.333165e+06   5.611535e+04
 9.999989e-01   9.338134e+06   5.229732e+04
 9.999989e-01   9.446858e+06   5.543487e+04
 9.999989e-01   9.412750e+06   6.700551e+04
 9.999989e-01   9.331940e+06   5.032423e+04
 9.999989e-01   9.420621e+06   6.362910e+04
 9.999989e-01   9.506450e+06   3.409504e+04
 9.999989e-01   9.567367e+06   6.470043e+04
 9.999989e-01   9.520454e+06   6.226434e+04
 9.999989e-01   9.636754e+06   3.074230e+04
