th5_cms bin centers    value    Error 
-1.320000e-03   0.000000e+00   0.000000e+00
-1.272000e-03   0.000000e+00   0.000000e+00
-1.224000e-03   0.000000e+00   0.000000e+00
-1.176000e-03   0.000000e+00   0.000000e+00
-1.128000e-03   0.000000e+00   0.000000e+00
-1.080000e-03   0.000000e+00   0.000000e+00
-1.032000e-03   0.000000e+00   0.000000e+00
-9.840000e-04   0.000000e+00   0.000000e+00
-9.360000e-04   0.000000e+00   0.000000e+00
-8.880000e-04   0.000000e+00   0.000000e+00
-8.400000e-04   0.000000e+00   0.000000e+00
-7.920000e-04   0.000000e+00   0.000000e+00
-7.440000e-04   0.000000e+00   0.000000e+00
-6.960000e-04   0.000000e+00   0.000000e+00
-6.480000e-04   0.000000e+00   0.000000e+00
-6.000000e-04   0.000000e+00   0.000000e+00
-5.520000e-04   0.000000e+00   0.000000e+00
-5.040000e-04   0.000000e+00   0.000000e+00
-4.560000e-04   0.000000e+00   0.000000e+00
-4.080000e-04   0.000000e+00   0.000000e+00
-3.600000e-04   0.000000e+00   0.000000e+00
-3.120000e-04   0.000000e+00   0.000000e+00
-2.640000e-04   0.000000e+00   0.000000e+00
-2.160000e-04   0.000000e+00   0.000000e+00
-1.680000e-04   0.000000e+00   0.000000e+00
-1.200000e-04   0.000000e+00   0.000000e+00
-7.200000e-05   0.000000e+00   0.000000e+00
-2.400000e-05   8.180080e+04   8.097742e+02
 2.400000e-05   1.886142e-04   1.066281e-04
 7.200000e-05   1.765247e-03   4.477446e-04
 1.200000e-04   4.320677e-03   1.248714e-03
 1.680000e-04   1.038233e-02   2.541472e-03
 2.160000e-04   1.457311e-02   2.639397e-03
 2.640000e-04   2.436902e-02   6.936069e-03
 3.120000e-04   1.421542e-02   3.339234e-03
 3.600000e-04   1.976192e-02   3.533407e-03
 4.080000e-04   2.012906e-02   3.200947e-03
 4.560000e-04   2.121345e-02   3.748470e-03
 5.040000e-04   2.836946e-02   4.535363e-03
 5.520000e-04   2.797442e-02   3.970985e-03
 6.000000e-04   3.318361e-02   6.944969e-03
 6.480000e-04   4.915628e-02   9.211214e-03
 6.960000e-04   3.699823e-02   3.495324e-03
 7.440000e-04   2.892398e-02   4.136045e-03
 7.920000e-04   5.220354e-02   6.929476e-03
 8.400000e-04   5.485641e-02   8.110342e-03
 8.880000e-04   5.879136e-02   1.020925e-02
 9.360000e-04   5.619213e-02   1.136986e-02
 9.840000e-04   7.545255e-02   1.770065e-02
 1.032000e-03   7.021139e-02   1.029377e-02
 1.080000e-03   6.253357e-02   1.052623e-02
 1.128000e-03   8.845055e-02   2.241688e-02
 1.176000e-03   8.569177e-02   1.950632e-02
 1.224000e-03   8.023420e-02   1.275507e-02
 1.272000e-03   7.384757e-02   3.654751e-03
 1.320000e-03   7.470335e-02   1.060962e-02
 1.368000e-03   8.843981e-02   1.079309e-02
 1.416000e-03   1.035919e-01   1.368881e-02
 1.464000e-03   8.601748e-02   1.031496e-02
 1.512000e-03   1.024702e-01   1.513256e-02
 1.560000e-03   1.607157e-01   3.897051e-02
 1.608000e-03   8.912110e-02   1.118433e-02
 1.656000e-03   1.251651e-01   1.321911e-02
 1.704000e-03   1.494647e-01   2.169635e-02
 1.752000e-03   1.113246e-01   1.139931e-02
 1.800000e-03   1.584848e-01   2.841695e-02
 1.848000e-03   1.297702e-01   2.034868e-02
 1.896000e-03   1.249556e-01   1.371150e-02
 1.944000e-03   9.558653e-02   1.237965e-02
 1.992000e-03   1.372444e-01   1.897080e-02
 2.040000e-03   1.398421e-01   1.694687e-02
 2.088000e-03   1.569502e-01   8.821595e-03
 2.136000e-03   1.420764e-01   1.690724e-02
 2.184000e-03   1.598523e-01   2.342383e-02
 2.232000e-03   1.930636e-01   2.596596e-02
 2.280000e-03   1.618501e-01   1.152729e-02
 2.328000e-03   1.686758e-01   9.828489e-03
 2.376000e-03   1.676468e-01   1.813623e-02
 2.424000e-03   1.851547e-01   1.792786e-02
 2.472000e-03   1.765352e-01   2.045861e-02
 2.520000e-03   2.058697e-01   2.065319e-02
 2.568000e-03   1.630201e-01   1.131261e-02
 2.616000e-03   1.623375e-01   1.240976e-02
 2.664000e-03   1.783256e-01   1.573089e-02
 2.712000e-03   1.917946e-01   1.339152e-02
 2.760000e-03   2.430135e-01   2.708937e-02
 2.808000e-03   1.998046e-01   1.270503e-02
 2.856000e-03   1.610991e-01   1.282119e-02
 2.904000e-03   2.693718e-01   2.538497e-02
 2.952000e-03   1.970448e-01   1.922279e-02
 3.000000e-03   2.007620e-01   1.991385e-02
 3.048000e-03   2.286157e-01   2.299178e-02
 3.096000e-03   2.256878e-01   2.713566e-02
 3.144000e-03   2.288140e-01   2.314223e-02
 3.192000e-03   2.671583e-01   2.914260e-02
 3.240000e-03   2.305718e-01   2.463461e-02
 3.288000e-03   2.389755e-01   2.643699e-02
 3.336000e-03   2.908101e-01   2.296870e-02
 3.384000e-03   2.080113e-01   1.608940e-02
 3.432000e-03   3.265275e-01   4.283200e-02
 3.480000e-03   2.347566e-01   3.260389e-02
 3.528000e-03   2.570121e-01   3.230286e-02
 3.576000e-03   2.640044e-01   3.523701e-02
 3.624000e-03   2.607564e-01   2.115202e-02
 3.672000e-03   2.981575e-01   4.426077e-02
 3.720000e-03   3.221255e-01   3.225428e-02
 3.768000e-03   3.079981e-01   3.667938e-02
 3.816000e-03   2.194742e-01   1.914003e-02
 3.864000e-03   2.937739e-01   2.294264e-02
 3.912000e-03   2.808671e-01   2.969471e-02
 3.960000e-03   3.032227e-01   2.068060e-02
 4.008000e-03   3.984053e-01   6.437631e-02
 4.056000e-03   2.939307e-01   1.719130e-02
 4.104000e-03   3.098628e-01   2.878070e-02
 4.152000e-03   3.747912e-01   3.322234e-02
 4.200000e-03   2.956663e-01   2.688943e-02
 4.248000e-03   3.189440e-01   1.678962e-02
